inmate_id,case_number,bond_amount,bond_desc,date_scraped
100024954,D202CR201300904,0,SENTENCED,2016-07-11
100170620,2ISP2 16 147,0,HOLD,2016-07-11
100170620,D202CR201101664,0,HOLD,2016-07-11
100082038,2A-16-227,0,HOLD,2016-07-11
100231564,D202CR201600912,0,HOLD,2016-07-11
100002407,2B16176,0,HOLD,2016-07-11
100002407,T4DV201601893,10000,CASH/SURETY,2016-07-11
100002407,T4FR201603641,5000,CASH ONLY,2016-07-11
100246737,RA-16-106,0,HOLD,2016-07-11
100246737,T4DV201602636,2500,CASH/SURETY,2016-07-11
100202826,2B-16-058,0,CANCELLED,2016-07-11
100202826,D202CR201301409,0,SENTENCED,2016-07-11
100176148,D202CR201601830,0,THIRD PARTY,2016-07-11
100176148,T4CR201603844,0,DISMISSED,2016-07-11
100176148,T4FR201602787,0,GRAND JURY INDICTMENT,2016-07-11
100177977,D202CR201503385,0,HOLD,2016-07-11
100177977,D202CR201601675,20000,OTHER,2016-07-11
100145893,T4CR2015005570,10,CASH ONLY,2016-07-11
100145893,T4CR2016000177,50,CASH/SURETY,2016-07-11
100145893,T4DV2015004751,100,CASH ONLY,2016-07-11
100217427,2CC-16-076,0,CANCELLED,2016-07-11
100217427,D202CR201203807,0,SENTENCED,2016-07-11
100239078,D202CR201500070,0,SENTENCED,2016-07-11
100239078,RC-16-0705,0,CANCELLED,2016-07-11
100240954,D202CR201501366,0,SENTENCED,2016-07-11
100240954,T4CR201511872,0,RELEASE ON RECOGN,2016-07-11
100104827,D1314CR201300464,0,HOLD,2016-07-11
100104827,D202CR201601242,0,HOLD,2016-07-11
100104827,T4FR201601796,0,GRAND JURY INDICTMENT,2016-07-11
100187201,T4CR201605883,0,CASH ONLY,2016-07-11
100164437,D202CR201205863,0,SENTENCED,2016-07-11
100242136,D202CR201502158,850000,CASH/SURETY,2016-07-11
100242136,T4CR201506987,0,GRAND JURY INDICTMENT,2016-07-11
100242136,T4CR201513526,0,HOLD,2016-07-11
100242136,T4FR201602685,0,RELEASE ON RECOGN,2016-07-11
100010637,2D-16-00203,0,CANCELLED,2016-07-11
100010637,D202CR201502711,0,HOLD,2016-07-11
100010637,D202CR201601318,0,HOLD,2016-07-11
100131026,T4FR201603497,10000,THIRD PARTY,2016-07-11
100202271,D202CR201503412,0,HOLD,2016-07-11
100202271,T4CR201601147,0,DISMISSED,2016-07-11
100094146,D202CR201502139,0,SENTENCED,2016-07-11
100094146,T4DV201503257,0,DISMISSED,2016-07-11
100094146,T4DV201503257-1,0,CONCURRENT,2016-07-11
100177512,D202CR201501295,0,SENTENCED,2016-07-11
100177512,T4CR201601455,200,CASH/SURETY,2016-07-11
100177512,T4CR201605441,50,CASH/SURETY,2016-07-11
100186151,D202CR201103453,0,SENTENCED,2016-07-11
100219497,T4FR201603677,17500,CASH/SURETY,2016-07-11
100219497,T4TR201611374,0,CREDIT TIME SERVED,2016-07-11
100224220,D202CR201304435,0,SENTENCED,2016-07-11
100224220,D202CR201400565,0,SENTENCED,2016-07-11
100224220,T4CR201602864,0,DISMISSED,2016-07-11
100143884,15MJ3802,0,HOLD,2016-07-11
100143884,D202CR201502940,0,HOLD,2016-07-11
100143884,T4CR201514179,0,GRAND JURY INDICTMENT,2016-07-11
100021734,T4DV201601739,2500,CASH/SURETY,2016-07-11
100021734,T4DV201601739-1,0,CONCURRENT,2016-07-11
100021734,T4DV201602704,5000,CASH/SURETY,2016-07-11
100069933,D202CR20130064,0,SENTENCED,2016-07-11
100238712,D202CR201601568,5000,CASH/SURETY,2016-07-11
100238712,T4CR201505287,25,CASH ONLY,2016-07-11
100241342,D202CR201302742,0,OTHER,2016-07-11
100241342,M26FR201600464,26000,CASH/SURETY,2016-07-11
100241342,T4FR201603219,0,NOLLIE PROSEQUI,2016-07-11
100227924,D202CR201601134,25000,OR,2016-07-11
100227924,T4FR2016804,0,GRAND JURY INDICTMENT,2016-07-11
100226636,D202CR201404668,0,OTHER,2016-07-11
100226636,D202CR201404681,0,OTHER,2016-07-11
100226636,D202CR201501242,0,OTHER,2016-07-11
100153620,D202CR201402194,0,HOLD,2016-07-11
100153620,D202CR201402231,0,HOLD,2016-07-11
100153620,D202CR201501040,7500,OR,2016-07-11
100153620,T4CR201416546,5000,CASH ONLY,2016-07-11
100153620,T4FR201603094,5000,CASH/SURETY,2016-07-11
100080760,D202CR201401864,0,SENTENCED,2016-07-11
100080760,D202CR201402138,0,CONCURRENT,2016-07-11
100080760,D202CR201403292,0,CONCURRENT,2016-07-11
100080760,D202CR201501552,0,NOLLIE PROSEQUI,2016-07-11
100080040,D202CR201404452,0,SENTENCED,2016-07-11
100142260,D202CR201500638,0,SENTENCED,2016-07-11
100225447,D202CR201206058,0,HOLD,2016-07-11
100039944,T4FR201603391,2500,CASH/SURETY,2016-07-11
100209664,2A-16-195,0,CANCELLED,2016-07-11
100209664,D202CR201600140,0,OTHER,2016-07-11
100219125,D202CR201601324,0,HOLD,2016-07-11
100002787,D202CR201402339,0,SENTENCED,2016-07-11
100002787,RC-15-1935,0,CANCELLED,2016-07-11
100002787,T4DW201502239,0,RELEASE ON RECOGN,2016-07-11
100039151,RA-16-099,0,CANCELLED,2016-07-11
100039151,RA-16-104,0,HOLD,2016-07-11
100243039,T4CR201513218,0,HOLD,2016-07-11
100243039,T4CR201602565,0,CREDIT TIME SERVED,2016-07-11
100243039,T4DV201602735,50,CASH/SURETY,2016-07-11
100238160,D202CR2016000124,0,HOLD,2016-07-11
100238160,T4CR2015016935,0,GRAND JURY INDICTMENT,2016-07-11
100137119,11-16-122,0,RETAKE ORDER,2016-07-11
100137119,D202CR200705215,0,HOLD,2016-07-11
100137119,RC-16-0474,0,CANCELLED,2016-07-11
100190180,D202CR201304711,0,SENTENCED,2016-07-11
100190180,D202CR201304836,0,SENTENCED,2016-07-11
100190180,D202CR201401280,0,SENTENCED,2016-07-11
100175320,T4CR201604762,250,CASH ONLY,2016-07-11
100117918,D202CR201503195,5000,CASH/SURETY,2016-07-11
100130365,T4CR2016002166,300,CASH/SURETY,2016-07-11
100130365,T4CR201602485,50,CASH/SURETY,2016-07-11
100130365,T4CR201605264,100,CASH/SURETY,2016-07-11
100130365,T4FR201603594,2500,CASH/SURETY,2016-07-11
100070385,D202CR20124716,100000,CASH ONLY,2016-07-11
100070385,D202CR2014507,100000,CASH ONLY,2016-07-11
100070385,D202CR201503261,50000,OR,2016-07-11
100070385,T4DW201501434,0,RELEASE ON RECOGN,2016-07-11
100228256,2D-16-0078,0,CANCELLED,2016-07-11
100228256,D202CR201302832,0,HOLD,2016-07-11
100228256,T4CR201406852,0,DISMISSED,2016-07-11
100234667,D202CR201405111,0,HOLD,2016-07-11
100234667,D202CR201600177,0,OTHER,2016-07-11
100179188,D202CR201601817,10000,CASH ONLY,2016-07-11
100179188,T4CR201601463,0,CREDIT TIME SERVED,2016-07-11
100179188,T4CR201602505,0,DISMISSED,2016-07-11
100179188,T4CR201603708,50,CASH ONLY,2016-07-11
100179188,T4FR201602785,0,GRAND JURY INDICTMENT,2016-07-11
100230561,2A-16-184,0,CANCELLED,2016-07-11
100230561,D202CR201405773,0,SENTENCED,2016-07-11
100080952,D202CR200302940,0,HOLD,2016-07-11
100170890,T4DW201600882,2500,CASH/SURETY,2016-07-11
100157731,T4CR201603718,100,CASH ONLY,2016-07-11
100157731,T4CR201605056,100,CASH ONLY,2016-07-11
100157731,T4DV201505585,5000,CASH/SURETY,2016-07-11
100076322,D202CR201403835,0,HOLD,2016-07-11
100008163,D202CR201500621,10000,CASH/SURETY,2016-07-11
100008163,D202CR201503098,0,HOLD,2016-07-11
100008163,D202CR201503098-1,0,HOLD,2016-07-11
100008163,T4CR201601102,0,DISMISSED,2016-07-11
100060969,D202CR201003407,0,HOLD,2016-07-11
100060969,D202CR201200742,0,HOLD,2016-07-11
100060969,D202CR201200884,0,HOLD,2016-07-11
100060969,D202CR201202439,0,HOLD,2016-07-11
100064667,D202CR201405387,0,SENTENCED,2016-07-11
100234657,2C-16-195,0,HOLD,2016-07-11
100234657,D202CR201405090,0,SENTENCED,2016-07-11
100234657,D202CR201500324,0,SENTENCED,2016-07-11
100234657,D202CR201501188,0,SENTENCED,2016-07-11
100234657,T4FR201603152,0,NOLLIE PROSEQUI,2016-07-11
100207149,D202CR201600319,0,HOLD,2016-07-11
100217389,T4DW201500456,0,CONCURRENT,2016-07-11
100217389,T4DW20151980,0,HOLD,2016-07-11
100229775,D202CR201600005,20000,CASH/SURETY,2016-07-11
100229775,T4CR201604814,250,CASH/SURETY,2016-07-11
100168026,T4DV201602502,500,THIRD PARTY,2016-07-11
100239926,D202CR201500746,500000,CASH/SURETY,2016-07-11
100239926,T4CR201502495,0,GRAND JURY INDICTMENT,2016-07-11
100198352,D202CR2016001424,0,CASH/SURETY,2016-07-11
100198352,D202CR201600771,0,HOLD,2016-07-11
100198352,D202CR201600771-1,0,CONCURRENT,2016-07-11
100198352,T4FR201601878,0,NOLLIE PROSEQUI,2016-07-11
100054351,D202CR201103551,0,HOLD,2016-07-11
100224827,D202CR201303989,0,HOLD,2016-07-11
100224827,D202CR201305509,0,HOLD,2016-07-11
100224827,D202CR201404698,0,HOLD,2016-07-11
100224827,D202CR201405255,0,HOLD,2016-07-11
100224827,D202CR2016001440,20000,THIRD PARTY,2016-07-11
100224827,RC-16-0616,0,CANCELLED,2016-07-11
100224827,T4FR201602155,0,GRAND JURY INDICTMENT,2016-07-11
100174972,D202CR201502297,0,HOLD,2016-07-11
100174972,T4FR201601454,0,RELEASE ON RECOGN,2016-07-11
100206694,2E-16-0096,0,CANCELLED,2016-07-11
100206694,D202CR201200532,0,SENTENCED,2016-07-11
100206694,D202CR201203023,0,SENTENCED,2016-07-11
100242069,T4DV2016002091,500,CASH/SURETY,2016-07-11
100028197,T4CR201605894,250,CASH/SURETY,2016-07-11
100028197,T4DV201600354,0,HOLD,2016-07-11
100214951,D202CR201402978,0,HOLD,2016-07-11
100214951,D202DV201500537,0,RELEASE ON RECOGN,2016-07-11
100214951,T4FR201603531,1000,CASH/SURETY,2016-07-11
100101698,D202CR201601996,10000,OR,2016-07-11
100101698,D202CR20161922,0,CASH/SURETY,2016-07-11
100101698,T4FR201603164,0,GRAND JURY INDICTMENT,2016-07-11
100241942,D202CR201503382,0,SENTENCED,2016-07-11
100241942,D202CR201600840,0,CONCURRENT,2016-07-11
100037382,2A-16-213,0,HOLD,2016-07-11
100037382,D202CR201503095,0,HOLD,2016-07-11
100037382,T4DV201504722,200,CASH ONLY,2016-07-11
100233447,D202CR201405003,0,RELEASE ON RECOGN,2016-07-11
100233447,D202CR201405003-1,0,CONCURRENT,2016-07-11
100233447,D202CR201600436,0,NOLLIE PROSEQUI,2016-07-11
100233447,D202CR201600789,0,HOLD,2016-07-11
100233447,T4FR201600261-1,0,NOLLIE PROSEQUI,2016-07-11
100233447,T4FR201601084,0,GRAND JURY INDICTMENT,2016-07-11
100123149,2A 10-17,0,CANCELLED,2016-07-11
100123149,CR 09-1352,0,HOLD,2016-07-11
100123149,DW 281/10,0,COURT ORDER RELEASE,2016-07-11
100123149,TMP0206532,0,CASH/SURETY,2016-07-11
100230222,D202CR201303750,0,CREDIT TIME SERVED,2016-07-11
100230222,D202CR201501504,500000,CASH ONLY,2016-07-11
100230222,T4CR2015006556,0,GRAND JURY INDICTMENT,2016-07-11
100230222,T4CR201511773,0,DISMISSED,2016-07-11
100160809,D1329CR201400316,0,SENTENCED,2016-07-11
100160809,D202CR201500252,0,CREDIT TIME SERVED,2016-07-11
100160809,D202CR201600996,1000,OR,2016-07-11
100160809,T4CR201600127,0,DISMISSED,2016-07-11
100160809,T4FR201601370,0,GRAND JURY INDICTMENT,2016-07-11
100244643,D202CR201600793,0,RELEASE ON RECOGN,2016-07-11
100244643,D202CR201600853,5000,CASH/SURETY,2016-07-11
100244643,T4FR2016000671,0,RELEASE ON RECOGN,2016-07-11
100244643,T4FR201601186,0,GRAND JURY INDICTMENT,2016-07-11
100117472,CR 07003218,0,CONCURRENT,2016-07-11
100117472,CR 200703218,10000,CASH/SURETY,2016-07-11
100117472,CR 26189/08,300,CASH/SURETY,2016-07-11
100160919,T4FR201603676,2500,CASH/SURETY,2016-07-11
100246841,T4CR201516170,1500,CASH/SURETY,2016-07-11
100246841,T4CR201600531,100,CASH ONLY,2016-07-11
100246841,T4DV201600096,200,CASH ONLY,2016-07-11
100246766,D202JR201500455,0,HOLD,2016-07-11
100246766,D202JR201500455-1,0,HOLD,2016-07-11
100158336,D202CR201002135,0,SENTENCED,2016-07-11
100158336,M14VM201400370,0,UNSECURED BOND,2016-07-11
100158336,T4CR201605711,500,CASH/SURETY,2016-07-11
100158336,T4FR201603170,0,RELEASE ON RECOGN,2016-07-11
100159482,D202CR201405187,0,HOLD,2016-07-11
100238952,D202CR201601966,30000,OR,2016-07-11
100238952,T4DW201600247,2500,CASH/SURETY,2016-07-11
100238952,T4DW201600247-1,2500,CONCURRENT,2016-07-11
100238952,T4FR201601667,0,NOLLIE PROSEQUI,2016-07-11
100243997,D202CR198438297,0,NOLLIE PROSEQUI,2016-07-11
100243997,D202CR201503402,50000,THIRD PARTY,2016-07-11
100243100,D202CR2016001881,750000,OR,2016-07-11
100243100,T4FR201602881,0,GRAND JURY INDICTMENT,2016-07-11
100243100,T4FR201603206,0,NOLLIE PROSEQUI,2016-07-11
100207452,D202CR20133147,0,SENTENCED,2016-07-11
100199382,T4CR201605239,50,CASH ONLY,2016-07-11
100199382,T4FR201603530,15000,CASH/SURETY,2016-07-11
100246688,D202JR201500635,0,HOLD,2016-07-11
100246688,T4FR201603496,1000,10% TO COURT,2016-07-11
100237311,D202CR2016001483,0,THIRD PARTY,2016-07-11
100237311,T4FR201602180,0,GRAND JURY INDICTMENT,2016-07-11
100095564,D202CR201304311,0,SENTENCED,2016-07-11
100067514,D202201502489,0,HOLD,2016-07-11
100110489,D202CR201501844,2500,THIRD PARTY,2016-07-11
100110489,T4DV201504698,0,DISMISSED,2016-07-11
100110489,T4FR201601367,0,RELEASE ON RECOGN,2016-07-11
100182346,D202CR201500540,0,HOLD,2016-07-11
100182346,D202CR201501359,0,HOLD,2016-07-11
100182346,D202CR2016001403,5000,THIRD PARTY,2016-07-11
100182346,D202CR201601278,2000,THIRD PARTY,2016-07-11
100182346,RC-16-0575,0,HOLD,2016-07-11
100182346,T4FR201602067,0,GRAND JURY INDICTMENT,2016-07-11
100179765,T4CR201604480,10,CASH ONLY,2016-07-11
100179765,T4CR201604579,10,CASH ONLY,2016-07-11
100179765,T4CR201604711,0,CREDIT TIME SERVED,2016-07-11
100181983,T4CR201605494,50,CASH ONLY,2016-07-11
100181983,T4DV2016000559,500,CASH ONLY,2016-07-11
100181983,T4DV2016000559-1,0,CONCURRENT,2016-07-11
100246831,T4DV201602726,0,RELEASE ON RECOGN,2016-07-11
100050671,D202CR201501732,25000,CASH/SURETY,2016-07-11
100050671,D202CR201501732-1,0,CONCURRENT,2016-07-11
100243332,D202CR201502941,0,SENTENCED,2016-07-11
100243417,T4CR201603138,250,CASH ONLY,2016-07-11
100162278,D202CR201600494,1000,CASH/SURETY,2016-07-11
100162278,T4DV201403369-1,0,NOLLIE PROSEQUI,2016-07-11
100162278,T4DV201403369-2,0,CONCURRENT,2016-07-11
100162278,T4DV201403369-3,0,CONCURRENT,2016-07-11
100162278,T4FR2016001311,0,GRAND JURY INDICTMENT,2016-07-11
100162278,T4TR201422614,0,CREDIT TIME SERVED,2016-07-11
100209705,T4DW2014001406,5000,CASH/SURETY,2016-07-11
100209705,T4TR201110090,0,CREDIT TIME SERVED,2016-07-11
100001988,D202CR201502634,2000,THIRD PARTY,2016-07-11
100001988,T4FR201602810,0,NOLLIE PROSEQUI,2016-07-11
100017625,D202CR201501938,0,HOLD,2016-07-11
100084260,T4DV201600136,0,HOLD,2016-07-11
100084260,T4TR201504461,500,CASH/SURETY,2016-07-11
100245747,D1329CR201600038,1500,CASH/SURETY,2016-07-11
100245747,D202CR2016002026,40000,CASH/SURETY,2016-07-11
100245747,T4FR201603196,0,GRAND JURY INDICTMENT,2016-07-11
100059595,2E-150263,0,CANCELLED,2016-07-11
100059595,D202CR200702906,0,SENTENCED,2016-07-11
100059595,D202CR200702954,0,CONCURRENT,2016-07-11
100059595,D202CR200801722,0,CONCURRENT,2016-07-11
100059595,D202CR200804734,0,CONCURRENT,2016-07-11
100217547,D202CR201501809,0,HOLD,2016-07-11
100217547,RC-16-1018,0,HOLD,2016-07-11
100217547,T4FR201603540,5000,CASH/SURETY,2016-07-11
100063382,T4DW201600297,0,OTHER,2016-07-11
100063382,T4DW201600735,10000,CASH/SURETY,2016-07-11
100134460,2D-16-245,0,HOLD,2016-07-11
100192109,T4DV201501725,0,SENTENCED,2016-07-11
100120032,D202CR201502841,50000,OR,2016-07-11
100120032,T4CR201511836,0,GRAND JURY INDICTMENT,2016-07-11
100243080,RC161032,0,HOLD,2016-07-11
100210285,D202CR201601267,0,HOLD,2016-07-11
100242876,D202CR201502635,5000,CASH ONLY,2016-07-11
100242876,D202DV201501599,0,RELEASE ON RECOGN,2016-07-11
100242876,T4DV201504390,0,GRAND JURY INDICTMENT,2016-07-11
100028059,T4DV2016001180,0,RELEASE ON RECOGN,2016-07-11
100028059,T4DV201602435,5000,CASH/SURETY,2016-07-11
100058458,T4DW2016002110,5000,CASH/SURETY,2016-07-11
100131836,T4DV200802218,7500,CASH/SURETY,2016-07-11
100131836,T4DW200800381,7500,CASH/SURETY,2016-07-11
100131836,T4DW200800381-1,0,CONCURRENT,2016-07-11
100131836,T4TR200835847,250,CASH/SURETY,2016-07-11
100210749,D202CR201301750,0,SENTENCED,2016-07-11
100210749,D202CR201401266,0,CONCURRENT,2016-07-11
100210749,D202CR2016000158,100000,THIRD PARTY,2016-07-11
100210749,RC-16-0008,0,CANCELLED,2016-07-11
100210749,T4FR2016000019,0,GRAND JURY INDICTMENT,2016-07-11
100205852,T4FR2016003576-1,2500,OR,2016-07-11
100220114,D202CR201304273,250000,CASH ONLY,2016-07-11
100220114,T4CR201313375,0,GRAND JURY INDICTMENT,2016-07-11
100220114,T4CR201511902,0,RELEASE ON RECOGN,2016-07-11
100220114,T4DW201204628-1,0,CREDIT TIME SERVED,2016-07-11
100220114,T4DW201204628-2,0,CREDIT TIME SERVED,2016-07-11
100220114,T4TR201318670,0,RELEASE ON RECOGN,2016-07-11
100193238,T4FR201603412,5000,CASH/SURETY,2016-07-11
100061172,D202CR201502654,0,DISMISSED,2016-07-11
100061172,D202CR201600390,1000,THIRD PARTY,2016-07-11
100061172,D202CR201600698,0,THIRD PARTY,2016-07-11
100061172,T4CR2015012768,0,GRAND JURY INDICTMENT,2016-07-11
100061172,T4CR201512930,0,DISMISSED,2016-07-11
100061172,T4CR201514446,0,DISMISSED,2016-07-11
100061172,T4FR201600435,0,GRAND JURY INDICTMENT,2016-07-11
100150602,D202CR201502460-1,0,SENTENCED,2016-07-11
100225636,D202CR2016002027,50000,CASH/SURETY,2016-07-11
100225636,T4FR201603194,0,GRAND JURY INDICTMENT,2016-07-11
100243087,D202CR201600016,0,OTHER,2016-07-11
100238570,D202CR201501735,0,HOLD,2016-07-11
100238570,D202CR201502885,0,SUSPENDED,2016-07-11
100238570,T4CR201601698,0,RELEASE ON RECOGN,2016-07-11
100238570,T4FR2016002232,0,NOLLIE PROSEQUI,2016-07-11
100141545,D202CR201305709,0,SENTENCED,2016-07-11
100141545,T4DV201601156,0,OTHER,2016-07-11
100246711,T4FR201603529,2500,CASH/SURETY,2016-07-11
100159847,T4CR2015009369,250,CASH/SURETY,2016-07-11
100159847,T4CR2015016474,250,CASH/SURETY,2016-07-11
100159847,T4CR2016003520,100,CASH ONLY,2016-07-11
100207662,D202CR201403234,0,HOLD,2016-07-11
100218653,2B-16-142,0,HOLD,2016-07-11
100218653,D202CR201201188,0,HOLD,2016-07-11
100218653,D202CR201205184,0,HOLD,2016-07-11
100158531,D202CR201602076,10000,CASH/SURETY,2016-07-11
100158531,T4FR201603287,0,NOLLIE PROSEQUI,2016-07-11
100245961,D202CR201601593,60000,CASH ONLY,2016-07-11
100245961,T4FR201601959,0,GRAND JURY INDICTMENT,2016-07-11
100152213,T4CR2016003940,0,HOLD,2016-07-11
100152213,T4FR201603690,2500,CASH/SURETY,2016-07-11
100113572,D202CR200201530,0,HOLD,2016-07-11
100113572,D202CR200302079,0,HOLD,2016-07-11
100127475,2CC-16-063,0,CANCELLED,2016-07-11
100127475,D202CR201403303,0,SENTENCED,2016-07-11
100175472,D202CR201600121,3500,CASH ONLY,2016-07-11
100175472,D202CR201600122,3500,CASH ONLY,2016-07-11
100175472,D202CR201601006,2000,CASH ONLY,2016-07-11
100175472,D202CR20160113,0,HOLD,2016-07-11
100175472,T4CR201516928,0,CONCURRENT,2016-07-11
100175472,T4CR201516928-1,0,GRAND JURY INDICTMENT,2016-07-11
100087496,D202CR201403080,0,SENTENCED,2016-07-11
100119137,16MJ602,0,HOLD,2016-07-11
100119137,D202CR201104124,50,CASH ONLY,2016-07-11
100119137,D202CR201404216,6000,CASH/SURETY,2016-07-11
100119137,D202CR201500608,0,NOLLIE PROSEQUI,2016-07-11
100119137,D202CR2016000550,15000,THIRD PARTY,2016-07-11
100119137,T4CR201515894,0,GRAND JURY INDICTMENT,2016-07-11
100119137,T4CR201603490,0,RELEASE ON RECOGN,2016-07-11
100119137,T4CR201603490-1,0,RELEASE ON RECOGN,2016-07-11
100119137,T4DV201500409,0,GRAND JURY INDICTMENT,2016-07-11
100119137,T4FR2016000662,0,NOLLIE PROSEQUI,2016-07-11
100119137,T4FR201602674,0,RELEASE ON RECOGN,2016-07-11
100208340,RC160988,0,HOLD,2016-07-11
100208340,T4FR201603395,0,NOLLIE PROSEQUI,2016-07-11
100010886,D202CR201502260,150000,CASH/SURETY,2016-07-11
100010886,T4DV201503825,0,GRAND JURY INDICTMENT,2016-07-11
100140959,D202CR201501469,0,HOLD,2016-07-11
100140959,D202CR201501481,0,HOLD,2016-07-11
100140959,D202CR201502247,0,HOLD,2016-07-11
100140959,D202CR201601166,1000,OR,2016-07-11
100140959,T4FR201601737,0,GRAND JURY INDICTMENT,2016-07-11
100201497,2E-16-0119,0,CANCELLED,2016-07-11
100201497,D202CR201501648,0,HOLD,2016-07-11
100246785,T4FR2016003620,0,HOLD,2016-07-11
100069532,D202CR201304530,0,SENTENCED,2016-07-11
100226356,D202CR20151174,0,SENTENCED,2016-07-11
100226356,D202CR201601641,100,OR,2016-07-11
100226356,D202CR201601739,0,NOLLIE PROSEQUI,2016-07-11
100226356,RC-16-0699,0,HOLD,2016-07-11
100226356,T4FR201602473,0,GRAND JURY INDICTMENT,2016-07-11
100230426,D202CR201304787,0,SENTENCED,2016-07-11
100230426,T4CR2016002743,0,CREDIT TIME SERVED,2016-07-11
100230426,T4CR201604714,0,CREDIT TIME SERVED,2016-07-11
100226173,D202CR201303630,0,OTHER,2016-07-11
100226173,D202CR201501442,0,OTHER,2016-07-11
100002049,T4DV201602009,2500,CASH/SURETY,2016-07-11
100002049,T4DV201602624,5000,CASH/SURETY,2016-07-11
100063306,2SOS-16065,0,HOLD,2016-07-11
100063306,D202CR200302526,0,HOLD,2016-07-11
100063306,D202CR201401288,0,HOLD,2016-07-11
100213272,D202CR201305010,300,OR,2016-07-11
100232709,D202CR201400230,0,HOLD,2016-07-11
100232709,D202CR201404055,0,HOLD,2016-07-11
100087497,2D-16-0232,0,HOLD,2016-07-11
100087497,D202CR201501153,0,HOLD,2016-07-11
100087497,T4CR201605408,200,CASH/SURETY,2016-07-11
100223917,T4FR201603671,2500,OR,2016-07-11
100223917,T4FR201603673,5000,CASH ONLY,2016-07-11
100236374,D202CR201503006,0,HOLD,2016-07-11
100236374,D202CR201503006,0,HOLD,2016-07-11
100236374,D202CR201503006-1,0,HOLD,2016-07-11
100236374,D202CR201601590,0,HOLD,2016-07-11
100236374,D202CR201601590,10000,CASH/SURETY,2016-07-11
100236374,M59TR201500690,0,RELEASE ON RECOGN,2016-07-11
100236374,T4CR2015004456,0,COURT ORDER RELEASE,2016-07-11
100236374,T4CR2015004456-1,0,COURT ORDER RELEASE,2016-07-11
100236374,T4FR201600976,0,NOLLIE PROSEQUI,2016-07-11
100236374,T4FR201603691,10000,CASH/SURETY,2016-07-11
100194348,D202CR201501606,25000,CASH/SURETY,2016-07-11
100194348,T4DV201500226,0,DISMISSED,2016-07-11
100194348,T4DV201502607,0,GRAND JURY INDICTMENT,2016-07-11
100226394,T4DW201500521,0,SENTENCED,2016-07-11
100096995,D202CR201601856,1000,CASH ONLY,2016-07-11
100096995,D202ER201600014,0,CASH/SURETY,2016-07-11
100096995,T4DW2006006042-1,250,CASH/SURETY,2016-07-11
100096995,T4FR201602880,0,GRAND JURY INDICTMENT,2016-07-11
100002239,D202CR201301397-1,0,SENTENCED,2016-07-11
100087029,2E-16-0160,0,CANCELLED,2016-07-11
100087029,D202CR2013001303,0,HOLD,2016-07-11
100230118,D202CR201500567,0,HOLD,2016-07-11
100188462,RC161001,0,HOLD,2016-07-11
100188462,T4FR201603448,500,CASH/SURETY,2016-07-11
100063732,D202CR201600494,0,HOLD,2016-07-11
100063732,D202CR201601921,1000,OR,2016-07-11
100063732,M60201600378,1100,CASH/SURETY,2016-07-11
100063732,T4FR201602870,0,NOLLIE PROSEQUI,2016-07-11
100246736,T4FR201603557,1500,CASH/SURETY,2016-07-11
100173633,2CC-15-141,0,CANCELLED,2016-07-11
100173633,D202CR201300089-1,0,HOLD,2016-07-11
100173633,D202CR201302342,0,SENTENCED,2016-07-11
100185939,D202CR201602041,25000,CASH/SURETY,2016-07-11
100185939,T4CR201601257,2500,CASH/SURETY,2016-07-11
100185939,T4CR201601257-1,0,CONCURRENT,2016-07-11
100185939,T4DV201601558,5000,CASH/SURETY,2016-07-11
100185939,T4DV201601558-1,0,CONCURRENT,2016-07-11
100185939,T4DV201601749,7000,CASH/SURETY,2016-07-11
100185939,T4FR201603263,0,GRAND JURY INDICTMENT,2016-07-11
100014749,T4DV201601991,20000,CASH/SURETY,2016-07-11
100202335,D202CR201403659,0,SENTENCED,2016-07-11
100202335,D202CR2016001367,10000,THIRD PARTY,2016-07-11
100202335,RC-16-0571,0,CANCELLED,2016-07-11
100202335,T4FR201602062,0,GRAND JURY INDICTMENT,2016-07-11
100082749,D202CR201501502,500000,CASH ONLY,2016-07-11
100082749,T4CR2015006537,0,GRAND JURY INDICTMENT,2016-07-11
100082749,T4CR201507035,0,DISMISSED,2016-07-11
100243360,T4DV2015000459,0,HOLD,2016-07-11
100226564,D202CR201300697,0,SENTENCED,2016-07-11
100237839,D1329CR201400541,0,HOLD,2016-07-11
100237839,D202CR201404909,0,SENTENCED,2016-07-11
100237839,T4DV201600306,2500,CASH/SURETY,2016-07-11
100241423,T4DV2016001799,2500,CASH/SURETY,2016-07-11
100241423,T4FR2016001719,10000,CASH/SURETY,2016-07-11
100002944,2A-16-163,0,HOLD,2016-07-11
100002944,D202CR201404099,0,SENTENCED,2016-07-11
100002944,D202CR201404512,0,SENTENCED,2016-07-11
100005534,D202CR200000280,0,HOLD,2016-07-11
100005534,D202CR200004346,0,HOLD,2016-07-11
100005534,T4DV201602580,5000,CASH/SURETY,2016-07-11
100040095,D202CR201104745,0,HOLD,2016-07-11
100040095,T4CR201213664,0,COURT ORDER RELEASE,2016-07-11
100085814,D202CR201103722,0,HOLD,2016-07-11
100190203,D202CR201401051,0,SENTENCED,2016-07-11
100224108,2CC-16-089,0,CANCELLED,2016-07-11
100224108,D202CR201502930,0,HOLD,2016-07-11
100224108,D202CR201502931,0,HOLD,2016-07-11
100224108,D202CR201502932,0,HOLD,2016-07-11
100224108,D202CR201502943,0,HOLD,2016-07-11
